OrderID,OrderDate,CustomerID,CustomerName,Region,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,Sales,Profit
102226,2025-05-10,CUST0075,Customer_75,North,P471,Desk Lamp,Furniture,2,153.23,0,306.46,65.93
102227,2025-11-03,CUST0020,Customer_20,Central,P915,Cap,Apparel,1,205.25,0,205.25,81.92
102228,2025-11-24,CUST0009,Customer_9,West,P620,Hoodie,Apparel,7,74.4,0,520.8,156.16
102229,2025-06-01,CUST0039,Customer_39,Central,P033,Notebook Pack,Stationery,11,383.99,0.05,4012.7,1534.01
102230,2025-10-17,CUST0024,Customer_24,Central,P915,Cap,Apparel,2,41.27,0.1,74.29,28.85
102231,2025-07-17,CUST0015,Customer_15,Central,P566,Filing Cabinet,Furniture,7,181.23,0,1268.61,394.07
102232,2025-11-16,CUST0016,Customer_16,West,P884,T-Shirt,Apparel,11,342.78,0,3770.58,759.52
102233,2025-05-16,CUST0036,Customer_36,South,P865,Pen Set,Stationery,6,362.96,0.05,2068.87,527.99
102234,2025-09-25,CUST0063,Customer_63,South,P928,Wireless Mouse,Electronics,3,12.84,0.15,32.74,8.71
102235,2025-07-11,CUST0028,Customer_28,West,P858,Socks Pack,Apparel,1,-266.82,0,266.82,56.24
102236,2025-10-10,CUST0035,Customer_35,west,P272,Jacket,Apparel,12,33.99,0.1,367.09,104.34
102237,2025-05-31,CUST0032,Customer_32,East,P915,Cap,Apparel,3,381.25,0.15,972.19,254.96
102238,2025-08-06,CUST0033,Customer_33,North,P361,Webcam,Electronics,8,357.08,0.2,2285.31,41.68
102239,2025-12-26,CUST0035,Customer_35,West,P826,Office Chair,Furniture,6,394.43,0.1,2129.92,561.01
102240,2025-12-31,CUST0052,Customer_52,West,P620,Hoodie,Apparel,4,432.64,0,1730.56,593.63
102241,2025-11-16,CUST0068,Customer_68,Central,P915,Cap,Apparel,10,40.57,0,405.7,123.59
102242,2025-12-08,CUST0023,Customer_23,South,P826,Office Chair,Furniture,5,90.21,0.1,405.94,114.23
102243,2025-03-07,CUST0002,Customer_2,Central,P272,Jacket,Apparel,7,40.12,0.05,266.8,45.73
102244,2025-06-26,CUST0049,Customer_49,South,P471,Desk Lamp,Furniture,12,274.62,0.15,2801.12,537.02
102245,2025-09-02,CUST0052,Customer_52,west,P272,Jacket,Apparel,8,278.02,0,2224.16,491.34
102246,2025-05-11,CUST0068,Customer_68,Central,P826,Office Chair,Furniture,9,426.81,0.2,3073.03,718.83
102247,2025-04-13,CUST0078,Customer_78,north,P471,Desk Lamp,Furniture,2,76.4,0,152.8,53.39
102248,2025-06-02,CUST0007,Customer_7,North,P272,Jacket,Apparel,3,379.31,0.15,967.24,128.87
102249,2025-11-30,CUST0030,Customer_30,north,P932,Bluetooth Speaker,Electronics,12,421.62,0,5059.44,2001.35
102250,2025-10-22,CUST0064,Customer_64,Central,P865,Pen Set,Stationery,11,380.88,0.05,3980.2,1537.2
102251,2025-06-17,CUST0050,Customer_50,North,P865,Pen Set,Stationery,12,355.37,0.15,3624.77,1134.94
102252,2025-11-29,CUST0020,Customer_20,Central,P361,Webcam,Electronics,3,111.22,0.2,266.93,64.05
102253,2025-08-08,CUST0078,Customer_78,Central,P361,Webcam,Electronics,5,254.95,0.1,1147.28,318.48
102254,2025-10-07,CUST0005,Customer_5,East,P361,Whiteboard,Stationery,9,66.22,0,595.98,255.5
102255,2025-08-18,CUST0079,Customer_79,West,P272,Jacket,Apparel,2,421.91,0.05,801.63,216.89
102256,2025-11-25,CUST0038,Customer_38,North,P932,Bluetooth Speaker,Electronics,4,359.57,0,1438.28,470.77
102257,2025-02-07,CUST0025,Customer_25,West,P858,Socks Pack,Apparel,6,383.89,0,2303.34,1029.17
102258,2025-03-28,CUST0010,Customer_10,South,P915,Cap,Apparel,1,107.78,0,107.78,28.09
102259,2025-06-20,CUST0080,Customer_80,North,P361,Webcam,Electronics,4,235.91,0,943.64,375.1
102260,2025-05-31,CUST0040,Customer_40,West,P361,Whiteboard,Stationery,5,251.08,0,1255.4,320.21
102261,2025-10-01,CUST0054,Customer_54,West,P519,Standing Desk,Furniture,6,444.01,0,2664.06,738.06
102262,2025-11-08,CUST0010,Customer_10,North,P884,T-Shirt,Apparel,12,254.35,0.2,2441.76,19.09
102263,2025-12-03,CUST0022,Customer_22,North,P033,Notebook Pack,Stationery,5,163.44,0,817.2,169.24
102264,2025-07-01,CUST0066,Customer_66,North,P932,Bluetooth Speaker,Electronics,6,248.72,0,1492.32,399.6
102265,2025-05-14,CUST0035,Customer_35,North,P915,Cap,Apparel,4,274.21,0,1096.84,240.8
102266,2025-01-02,CUST0007,Customer_7,East,P033,Notebook Pack,Stationery,10,116.66,0.2,933.28,57.99
102267,2025-10-04,CUST0036,Customer_36,South,P283,USB-C Hub,Electronics,10,416.02,0.15,3536.17,680.26
102268,2025-12-15,CUST0027,Customer_27,South,P272,Jacket,Apparel,3,347.09,0.15,885.08,121.99
102269,2025-10-06,CUST0071,Customer_71,West,P915,Cap,Apparel,11,437.67,0.15,4092.21,1418.98
102270,2025-07-20,CUST0042,Customer_42,West,P471,Desk Lamp,Furniture,12,157.37,0.05,1794.02,622.01
102271,2025-04-15,CUST0031,Customer_31,West,P361,Whiteboard,Stationery,3,96.44,0,289.32,86.44
102272,2025-09-15,CUST0065,Customer_65,Central,P381,Laptop Stand,Electronics,8,26.82,0.15,182.38,12.61
102273,2025-11-02,CUST0022,Customer_22,East,P928,Wireless Mouse,Electronics,10,317.09,0,3170.9,998.16
102274,2025-04-13,CUST0019,Customer_19,East,P272,Jacket,Apparel,2,50.54,0.1,90.97,28.41
102275,2025-07-24,CUST0031,Customer_31,West,P826,Office Chair,Furniture,2,270.55,0.05,514.04,212.06
102276,2025-03-23,CUST0019,Customer_19,West,P932,Bluetooth Speaker,Electronics,4,273.47,0.05,1039.19,252.11
102277,2025-12-31,CUST0036,Customer_36,Central,P361,Whiteboard,Stationery,12,316.61,0.2,3039.46,895.97
102278,2025-03-12,CUST0026,Customer_26,Central,P381,Laptop Stand,Electronics,2,135.86,0.15,230.96,76.53
102279,2025-10-23,CUST0035,Customer_35,South,P272,Jacket,Apparel,7,449.03,0,3143.21,728.61
102280,2025-10-23,CUST0049,Customer_49,North,P932,Bluetooth Speaker,Electronics,4,439.49,0,1757.96,461.89
102281,2025-03-08,CUST0048,Customer_48,North,P858,Socks Pack,Apparel,8,10.62,0.05,80.71,23.0
102282,2025-07-21,CUST0031,Customer_31,North,P381,Laptop Stand,Electronics,7,113.51,0.2,635.66,196.99
102283,2025-11-25,CUST0012,Customer_12,South,P915,Cap,Apparel,1,283.74,0.1,255.37,90.75
102284,2025-03-26,CUST0008,Customer_8,East,P826,Office Chair,Furniture,3,169.26,0,507.78,151.28
102285,2025-08-24,CUST0048,Customer_48,South,P858,Socks Pack,Apparel,6,110.22,0,661.32,202.62
102286,2025-11-16,CUST0069,Customer_69,West,P884,T-Shirt,Apparel,3,389.46,0.05,1109.96,365.46
102287,2025-05-12,CUST0035,Customer_35,East,P826,Office Chair,Furniture,6,134.34,0.1,725.44,88.14
102288,2025-04-26,CUST0066,Customer_66,Central,P928,Wireless Mouse,Electronics,9,15.2,0.1,123.12,43.75
102289,2025-06-29,CUST0068,Customer_68,South,P497,Bookshelf,Furniture,5,344.84,0.05,1637.99,267.1
102290,2025-12-18,CUST0048,Customer_48,West,P826,Office Chair,Furniture,8,280.51,0,2244.08,833.17
102291,2025-07-29,CUST0014,Customer_14,East,P620,Hoodie,Apparel,5,247.46,0,1237.3,418.32
102292,2025-08-04,CUST0052,Customer_52,East,P283,USB-C Hub,Electronics,4,164.17,0,656.68,235.42
102293,2025-04-12,CUST0001,Customer_1,West,P381,Laptop Stand,Electronics,4,308.29,0.15,1048.19,76.73
102294,2025-08-05,CUST0007,Customer_7,East,P139,Marker Pack,Stationery,8,260.86,0,2086.88,871.82
102295,2025-10-30,CUST0042,Customer_42,East,P361,Whiteboard,Stationery,10,125.28,0.15,1064.88,258.27
102296,2025-02-19,CUST0041,Customer_41,North,P858,Socks Pack,Apparel,1,149.14,0.05,141.68,55.06
102297,2025-11-23,CUST0074,Customer_74,Central,P272,Jacket,Apparel,12,422.03,0.2,4051.49,356.4
102298,2025-03-05,CUST0071,Customer_71,Central,P519,Standing Desk,Furniture,6,323.36,0.05,1843.15,648.09
102299,2025-01-04,CUST0048,Customer_48,West,P884,T-Shirt,Apparel,3,436.99,0.15,1114.32,165.81
102300,2025-05-16,CUST0032,Customer_32,West,P928,Wireless Mouse,Electronics,10,90.04,0,900.4,269.34
102301,2025-03-15,CUST0078,Customer_78,West,P620,Hoodie,Apparel,11,66.9,0.1,662.31,73.9
102302,2025-10-15,CUST0018,Customer_18,West,P865,Pen Set,Stationery,3,368.44,0.2,884.26,28.81
102303,2025-12-01,CUST0024,Customer_24,South,P865,Pen Set,Stationery,8,217.24,0,1737.92,511.84
102304,2025-06-23,CUST0019,Customer_19,East,P283,USB-C Hub,Electronics,4,-311.22,0,1244.88,381.17
102305,2025-08-05,CUST0079,Customer_79,East,P519,Standing Desk,Furniture,3,236.19,0,708.57,294.36
102306,2025-10-30,CUST0068,Customer_68,East,P471,Desk Lamp,Furniture,1,361.47,0.05,343.4,114.64
102307,2025-05-18,CUST0044,Customer_44,Central,P566,Filing Cabinet,Furniture,1,412.36,0.05,391.74,131.58
102308,2025-04-14,CUST0071,Customer_71,East,P826,Office Chair,Furniture,1,9.67,0.2,7.74,1.47
102309,2025-03-21,CUST0024,Customer_24,South,P620,Hoodie,Apparel,3,225.8,0.05,643.53,191.9
102310,2025-09-17,CUST0005,Customer_5,west,P272,Jacket,Apparel,5,330.71,0,1653.55,361.5
102311,2025-01-27,CUST0031,Customer_31,East,P884,T-Shirt,Apparel,6,279.55,0,1677.3,493.17
102312,2025-01-20,CUST0061,Customer_61,West,P033,Notebook Pack,Stationery,3,404.83,0,1214.49,540.9
102313,2025-09-17,CUST0022,Customer_22,West,P272,Jacket,Apparel,7,68.87,0.1,433.88,57.13
102314,2025-01-21,CUST0032,Customer_32,West,P620,Hoodie,Apparel,9,300.76,0,2706.84,788.85
102315,2025-07-30,CUST0010,Customer_10,Central,P139,Marker Pack,Stationery,8,126.13,0.1,908.14,230.65
102316,2025-04-22,CUST0076,Customer_76,North,P858,Socks Pack,Apparel,9,320.97,0.2,2310.98,1.98
102317,2025-09-17,CUST0055,Customer_55,North,P361,Webcam,Electronics,12,282.14,0,3385.68,834.68
102318,2025-12-05,CUST0027,Customer_27,South,P566,Filing Cabinet,Furniture,7,139.1,0,973.7,406.08
102319,2025-07-15,CUST0013,Customer_13,Central,P826,Office Chair,Furniture,3,325.62,0.1,879.17,170.0
102320,2025-02-23,CUST0043,Customer_43,North,P139,Marker Pack,Stationery,6,108.77,0,652.62,293.01
102321,2025-12-24,CUST0021,Customer_21,West,P519,Standing Desk,Furniture,10,437.7,0.15,3720.45,311.4
102322,2025-11-23,CUST0021,Customer_21,North,P361,Whiteboard,Stationery,12,211.8,0.1,2287.44,447.27
102323,2025-09-27,CUST0019,Customer_19,North,P519,Standing Desk,Furniture,8,240.43,0.1,1731.1,361.16
102324,2025-05-29,CUST0009,Customer_9,South,P858,Socks Pack,Apparel,1,177.91,0,177.91,36.14
102325,2025-11-25,CUST0048,Customer_48,East,P915,Cap,Apparel,8,338.44,0.1,2436.77,541.87
102326,2025-06-16,CUST0066,Customer_66,South,P272,Jacket,Apparel,10,127.05,0.2,1016.4,64.55
102327,2025-01-02,CUST0080,Customer_80,Central,P620,Hoodie,Apparel,4,182.58,0,730.32,319.39
102328,2025-08-02,CUST0011,Customer_11,East,P272,Jacket,Apparel,3,11.27,0.05,32.12,10.8
102329,2025-07-28,CUST0036,Customer_36,East,P361,Whiteboard,Stationery,11,417.64,0.05,4364.34,1467.25
102330,2025-03-30,CUST0033,Customer_33,West,P272,Jacket,Apparel,5,10.53,0,52.65,18.61
102331,2025-08-01,CUST0068,Customer_68,East,P497,Bookshelf,Furniture,11,33.41,0,367.51,127.28
102332,2025-03-31,CUST0033,Customer_33,east,P597,Sticky Notes,Stationery,2,348.27,0.1,626.89,137.29
102333,2025-04-14,CUST0026,Customer_26,East,P858,Socks Pack,Apparel,7,15.51,0.2,86.86,20.81
102334,2025-02-02,CUST0058,Customer_58,East,P283,USB-C Hub,Electronics,7,93.74,0.1,590.56,180.73
102335,2025-11-26,CUST0053,Customer_53,Central,P283,USB-C Hub,Electronics,1,360.41,0,360.41,96.29
102336,2025-01-16,CUST0078,Customer_78,West,P033,Notebook Pack,Stationery,4,126.95,0.1,457.02,176.19
102337,2025-09-01,CUST0077,Customer_77,South,P858,Socks Pack,Apparel,8,67.64,0,541.12,197.96
102338,2025-07-05,CUST0050,Customer_50,East,P139,Marker Pack,Stationery,1,140.08,0,140.08,46.79
102339,2025-12-20,CUST0063,Customer_63,South,P139,Marker Pack,Stationery,1,261.28,0.05,248.22,62.7
102340,2025-06-22,CUST0075,Customer_75,Central,P283,USB-C Hub,Electronics,11,442.31,0,4865.41,1984.37
102341,2025-01-23,CUST0030,Customer_30,Central,P932,Bluetooth Speaker,Electronics,9,273.41,0.2,1968.55,529.1
102342,2025-01-09,CUST0060,Customer_60,West,P497,Bookshelf,Furniture,3,26.06,0,78.18,24.17
102343,2025-09-30,CUST0056,Customer_56,North,P915,Cap,Apparel,10,169.46,0,1694.6,484.53
102344,2025-05-17,CUST0067,Customer_67,Central,P519,Standing Desk,Furniture,1,229.38,0.2,183.5,15.83
102345,2025-07-22,CUST0066,Customer_66,South,P033,Notebook Pack,Stationery,10,193.77,0,1937.7,558.69
102346,2025-01-16,CUST0047,Customer_47,East,P858,Socks Pack,Apparel,5,81.26,0.05,385.99,77.34
102347,2025-08-16,CUST0025,Customer_25,North,P381,Laptop Stand,Electronics,7,88.35,0.1,556.6,183.42
102348,2025-09-29,CUST0012,Customer_12,West,P858,Socks Pack,Apparel,9,74.11,0.2,533.59,142.29
102349,2025-10-16,CUST0040,Customer_40,South,P858,Socks Pack,Apparel,9,270.42,0,2433.78,527.18
102350,2025-03-15,CUST0029,Customer_29,South,P884,T-Shirt,Apparel,8,284.11,0.1,2045.59,780.18
102351,2025-12-14,CUST0074,Customer_74,East,P928,Wireless Mouse,Electronics,12,367.15,0.2,3524.64,23.69
102352,2025-10-05,CUST0058,Customer_58,East,P361,Webcam,Electronics,5,365.98,0.05,1738.4,466.2
102353,2025-08-04,CUST0064,Customer_64,Central,P597,Sticky Notes,Stationery,4,270.26,0,1081.04,219.23
102354,2025-08-20,CUST0027,Customer_27,Central,P858,Socks Pack,Apparel,2,163.91,0,327.82,121.26
102355,2025-07-09,CUST0066,Customer_66,Central,P620,Hoodie,Apparel,7,373.43,0,2614.01,845.94
102356,2025-09-26,CUST0003,Customer_3,Central,P826,Office Chair,Furniture,11,219.71,0,2416.81,996.37
102357,2025-02-28,CUST0078,Customer_78,South,P932,Bluetooth Speaker,Electronics,12,46.99,0.2,451.1,63.88
102358,2025-10-04,CUST0067,Customer_67,west,P884,T-Shirt,Apparel,9,347.02,0.2,2498.54,149.58
102359,2025-11-02,CUST0005,Customer_5,South,P928,Wireless Mouse,Electronics,8,267.07,0,2136.56,704.51
102360,2025-10-11,CUST0078,Customer_78,West,P519,Standing Desk,Furniture,5,408.14,0.1,1836.63,376.12
102361,2025-08-21,CUST0006,Customer_6,Central,P497,Bookshelf,Furniture,1,193.96,0,193.96,64.96
102362,2025-04-26,CUST0025,Customer_25,South,P597,Sticky Notes,Stationery,12,205.17,0.2,1969.63,315.85
102363,2025-12-03,CUST0028,Customer_28,East,P932,Bluetooth Speaker,Electronics,6,158.4,0,950.4,265.79
102364,2025-07-03,CUST0017,Customer_17,South,P361,Webcam,Electronics,8,281.1,0.15,1911.48,181.49
102365,2025-05-24,CUST0034,Customer_34,North,P932,Bluetooth Speaker,Electronics,6,441.98,0.1,2386.69,789.44
102366,2025-09-05,CUST0007,Customer_7,North,P283,USB-C Hub,Electronics,4,440.18,0.2,1408.58,298.14
102367,2025-08-16,CUST0015,Customer_15,West,P361,Whiteboard,Stationery,9,273.97,0.15,2095.87,716.62
102368,2025-08-17,CUST0069,Customer_69,East,P283,USB-C Hub,Electronics,4,290.35,0,1161.4,289.1
102369,2025-05-15,CUST0053,Customer_53,West,P858,Socks Pack,Apparel,5,18.93,0.2,75.72,0.24
102370,2025-06-02,CUST0003,Customer_3,South,P381,Laptop Stand,Electronics,4,422.43,0.1,1520.75,456.52
102371,2025-04-17,CUST0016,Customer_16,Central,P139,Marker Pack,Stationery,8,169.79,0.15,1154.57,96.1
102372,2025-12-06,CUST0057,Customer_57,South,P826,Office Chair,Furniture,9,181.93,0.1,1473.63,256.24
102373,2025-02-15,CUST0043,Customer_43,South,P597,Sticky Notes,Stationery,11,80.35,0.2,707.08,170.86
102374,2025-07-10,CUST0009,Customer_9,North,P597,Sticky Notes,Stationery,9,117.37,0.05,1003.51,212.03
102375,2025-06-03,CUST0038,Customer_38,East,P272,Jacket,Apparel,12,120.54,0,1446.48,387.96
102376,2025-10-06,CUST0037,Customer_37,North,P381,Laptop Stand,Electronics,5,335.4,0.1,1509.3,538.78
102377,2025-03-24,CUST0022,Customer_22,East,P361,Webcam,Electronics,11,49.57,0.1,490.74,115.62
102378,2025-06-03,CUST0036,Customer_36,Central,P272,Jacket,Apparel,12,401.1,0.15,4091.22,733.05
102379,2025-08-19,CUST0037,Customer_37,West,P283,USB-C Hub,Electronics,10,366.18,0.2,2929.44,800.68
102380,2025-05-04,CUST0026,Customer_26,North,P283,USB-C Hub,Electronics,7,433.09,0.15,2576.89,645.83
102381,2025-07-16,CUST0024,Customer_24,Central,P361,Webcam,Electronics,4,191.7,0.05,728.46,218.6
102382,2025-07-31,CUST0056,Customer_56,South,P928,Wireless Mouse,Electronics,3,448.84,0.15,1144.54,271.27
102383,2025-01-17,CUST0018,Customer_18,Central,P519,Standing Desk,Furniture,11,316.94,0,3486.34,1334.69
102384,2025-04-17,CUST0057,Customer_57,North,P858,Socks Pack,Apparel,4,401.87,0.05,1527.11,499.09
102385,2025-11-11,CUST0010,Customer_10,East,P865,Pen Set,Stationery,11,142.56,0.2,1254.53,233.81
102386,2025-04-19,CUST0032,Customer_32,West,P033,Notebook Pack,Stationery,8,142.39,0.05,1082.16,197.07
102387,2025-07-12,CUST0007,Customer_7,South,P361,Webcam,Electronics,7,116.88,0.2,654.53,178.31
102388,2025-07-02,CUST0049,Customer_49,West,P597,Sticky Notes,Stationery,10,343.01,0.15,2915.59,872.36
102389,2025-02-17,CUST0039,Customer_39,Central,P928,Wireless Mouse,Electronics,4,417.86,0.2,1337.15,33.74
102390,2025-06-21,CUST0044,Customer_44,Central,P283,USB-C Hub,Electronics,5,352.53,0.15,1498.25,416.06
102391,2025-10-01,CUST0069,Customer_69,South,P471,Desk Lamp,Furniture,1,140.91,0.2,112.73,26.73
102392,2025-05-22,CUST0049,Customer_49,South,P932,Bluetooth Speaker,Electronics,11,221.13,0.1,2189.19,346.95
102393,2025-12-23,CUST0076,Customer_76,North,P858,Socks Pack,Apparel,9,214.22,0.2,1542.38,329.29
102394,2025-05-29,CUST0002,Customer_2,North,P597,Sticky Notes,Stationery,4,202.84,0.15,689.66,155.09
102395,2025-09-28,CUST0048,Customer_48,South,P928,Wireless Mouse,Electronics,2,327.6,0.1,589.68,150.63
102396,2025-02-13,CUST0042,Customer_42,South,P928,Wireless Mouse,Electronics,5,109.15,0.05,518.46,145.32
102397,2025-01-08,CUST0063,Customer_63,Central,P361,Webcam,Electronics,8,51.01,0.1,367.27,74.33
102398,2025-06-19,CUST0059,Customer_59,West,P381,Laptop Stand,Electronics,11,250.18,0.2,2201.58,686.41
102399,2025-05-06,CUST0010,Customer_10,North,P597,Sticky Notes,Stationery,3,320.37,0,961.11,429.56
102400,2025-04-05,CUST0065,Customer_65,North,P915,Cap,Apparel,11,313.59,0,3449.49,767.55
102401,2025-03-12,CUST0022,Customer_22,West,P033,Notebook Pack,Stationery,2,135.86,0,271.72,120.42
102402,2025-02-08,CUST0033,Customer_33,West,P139,Marker Pack,Stationery,10,70.62,0,706.2,144.22
102403,2025-09-23,CUST0019,Customer_19,South,P519,Standing Desk,Furniture,3,130.82,0,392.46,79.35
102404,2025-04-05,CUST0023,Customer_23,Central,P932,Bluetooth Speaker,Electronics,7,69.81,0,488.67,208.22
102405,2025-02-28,CUST0027,Customer_27,South,P139,Marker Pack,Stationery,5,100.41,0.1,451.84,163.03
102406,2025-09-22,CUST0049,Customer_49,West,P283,USB-C Hub,Electronics,3,115.52,0.1,311.9,99.27
102407,2025-04-21,CUST0039,Customer_39,West,P471,Desk Lamp,Furniture,7,-139.89,0.2,783.38,171.86
102408,2025-05-16,CUST0075,Customer_75,Central,P272,Jacket,Apparel,4,126.29,0.15,429.39,144.67
102409,2025-08-21,CUST0061,Customer_61,South,P497,Bookshelf,Furniture,11,261.2,0.15,2442.22,412.96
102410,2025-07-02,CUST0052,Customer_52,West,P932,Bluetooth Speaker,Electronics,12,86.48,0.05,985.87,160.37
102411,2025-02-03,CUST0035,Customer_35,Central,P272,Jacket,Apparel,3,171.42,0,514.26,119.26
102412,2025-08-02,CUST0039,Customer_39,West,P932,Bluetooth Speaker,Electronics,8,353.98,0,2831.84,1119.16
102413,2025-03-23,CUST0037,Customer_37,East,P915,Cap,Apparel,7,199.96,0,1399.72,396.5
102414,2025-12-19,CUST0053,Customer_53,East,P471,Desk Lamp,Furniture,9,400.6,0.15,3064.59,856.43
102415,2025-07-18,CUST0064,Customer_64,West,P497,Bookshelf,Furniture,2,157.73,0,315.46,129.6
102416,2025-08-03,CUST0026,Customer_26,Central,P497,Bookshelf,Furniture,5,101.93,0.15,433.2,116.37
102417,2025-05-07,CUST0074,Customer_74,Central,P381,Laptop Stand,Electronics,2,181.84,0.1,327.31,113.91
102418,2025-11-12,CUST0078,Customer_78,Central,P381,Laptop Stand,Electronics,2,164.68,0,329.36,92.73
102419,2025-09-21,CUST0026,Customer_26,West,P884,T-Shirt,Apparel,1,116.22,0.05,110.41,23.06
102420,2025-12-20,CUST0022,Customer_22,Central,P928,Wireless Mouse,Electronics,5,245.05,0.05,1163.99,240.61
102421,2025-03-13,CUST0050,Customer_50,West,P139,Marker Pack,Stationery,4,60.08,0,240.32,49.32
102422,2025-06-02,CUST0057,Customer_57,Central,P620,Hoodie,Apparel,6,291.96,0.2,1401.41,374.81
102423,2025-07-18,CUST0038,Customer_38,West,P361,Whiteboard,Stationery,4,413.39,0,1653.56,496.96
102424,2025-10-29,CUST0039,Customer_39,North,P283,USB-C Hub,Electronics,7,370.73,0,2595.11,839.76
102425,2025-11-25,CUST0053,Customer_53,North,P915,Cap,Apparel,10,211.39,0.1,1902.51,523.19
102426,2025-04-25,CUST0028,Customer_28,North,P865,Pen Set,Stationery,10,57.03,0,570.3,120.34
102427,2025-10-20,CUST0004,Customer_4,Central,P381,Laptop Stand,Electronics,12,117.13,0.1,1265.0,396.33
102428,2025-04-10,CUST0029,Customer_29,West,P497,Bookshelf,Furniture,5,103.23,0.15,438.73,100.75
102429,2025-12-18,CUST0036,Customer_36,East,P932,Bluetooth Speaker,Electronics,1,372.88,0.1,335.59,56.2
102430,2025-02-06,CUST0056,Customer_56,North,P858,Socks Pack,Apparel,4,24.66,0,98.64,21.98
102431,2025-05-25,CUST0075,Customer_75,South,P928,Wireless Mouse,Electronics,1,383.0,0.15,325.55,28.82
102432,2025-09-29,CUST0072,Customer_72,North,P272,Jacket,Apparel,2,186.66,0.1,335.99,37.4
102433,2025-05-07,CUST0038,Customer_38,East,P826,Office Chair,Furniture,4,121.96,0.15,414.66,32.37
102434,2025-01-31,CUST0027,Customer_27,North,P865,Pen Set,Stationery,2,196.06,0.15,333.3,70.77
102435,2025-10-30,CUST0013,Customer_13,North,P471,Desk Lamp,Furniture,7,33.97,0,237.79,60.21
102436,2025-09-11,CUST0015,Customer_15,North,P519,Standing Desk,Furniture,12,51.21,0.15,522.34,136.82
102437,2025-08-26,CUST0001,Customer_1,North,P471,Desk Lamp,Furniture,9,362.93,0,3266.37,1233.6
102438,2025-11-20,CUST0039,Customer_39,Central,P865,Pen Set,Stationery,8,420.78,0,3366.24,864.61
102439,2025-09-19,CUST0048,Customer_48,South,P272,Jacket,Apparel,5,388.2,0,1941.0,579.78
102440,2025-01-20,CUST0064,Customer_64,Central,P139,Marker Pack,Stationery,2,298.67,0.05,567.47,220.7
102441,2025-11-25,CUST0020,Customer_20,North,P932,Bluetooth Speaker,Electronics,5,395.62,0,1978.1,539.04
102442,2025-01-27,CUST0053,Customer_53,East,P620,Hoodie,Apparel,7,37.36,0.1,235.37,74.98
102443,2025-03-31,CUST0064,Customer_64,North,P033,Notebook Pack,Stationery,1,69.41,0,69.41,26.32
102444,2025-10-05,CUST0077,Customer_77,Central,P139,Marker Pack,Stationery,9,412.39,0,3711.51,1274.98
102445,2025-11-03,CUST0029,Customer_29,East,P928,Wireless Mouse,Electronics,6,54.84,0.15,279.68,41.06
102446,2025-12-06,CUST0052,Customer_52,South,P497,Bookshelf,Furniture,6,352.01,0,2112.06,482.33
102447,2025-08-22,CUST0020,Customer_20,North,P272,Jacket,Apparel,3,344.11,0,1032.33,360.0
102448,2025-09-01,CUST0003,Customer_3,North,P928,Wireless Mouse,Electronics,5,-387.69,0.15,1647.68,135.21
102449,2025-07-13,CUST0066,Customer_66,North,P620,Hoodie,Apparel,5,-25.91,0.15,110.12,22.29
102450,2025-11-23,CUST0053,Customer_53,North,P858,Socks Pack,Apparel,10,34.08,0,340.8,69.16
102451,2025-01-04,CUST0061,Customer_61,South,P620,Hoodie,Apparel,4,229.66,0,918.64,385.44
102452,2025-03-17,CUST0024,Customer_24,East,P471,Desk Lamp,Furniture,3,133.49,0.1,360.42,112.36
102453,2025-07-03,CUST0078,Customer_78,Central,P033,Notebook Pack,Stationery,1,128.63,0,128.63,34.53
102454,2025-03-01,CUST0030,Customer_30,North,P033,Notebook Pack,Stationery,12,59.03,0,708.36,257.31
102455,2025-06-10,CUST0025,Customer_25,South,P361,Whiteboard,Stationery,3,-80.81,0.15,206.07,40.57
102456,2025-08-12,CUST0038,Customer_38,West,P932,Bluetooth Speaker,Electronics,8,253.98,0,2031.84,610.16
102457,2025-10-04,CUST0003,Customer_3,East,P928,Wireless Mouse,Electronics,5,53.23,0,266.15,59.22
102458,2025-06-20,CUST0017,Customer_17,East,P932,Bluetooth Speaker,Electronics,5,215.53,0.05,1023.77,215.57
102459,2025-10-09,CUST0005,Customer_5,South,P826,Office Chair,Furniture,11,233.39,0.1,2310.56,304.01
102460,2025-06-26,CUST0064,Customer_64,South,P283,USB-C Hub,Electronics,8,254.77,0.2,1630.53,450.74
102461,2025-11-14,CUST0057,Customer_57,East,P865,Pen Set,Stationery,12,185.9,0.1,2007.72,773.12
102462,2025-09-10,CUST0048,Customer_48,North,P033,Notebook Pack,Stationery,9,343.73,0,3093.57,946.7
102463,2025-08-09,CUST0073,Customer_73,Central,P932,Bluetooth Speaker,Electronics,6,403.09,0.1,2176.69,479.03
102464,2025-01-25,CUST0050,Customer_50,East,P361,Whiteboard,Stationery,8,114.34,0.05,868.98,192.97
102465,2025-07-24,CUST0041,Customer_41,Central,P566,Filing Cabinet,Furniture,7,49.21,0,344.47,118.99
102466,2025-10-10,CUST0008,Customer_8,West,P497,Bookshelf,Furniture,4,288.68,0.1,1039.25,323.22
102467,2025-03-24,CUST0079,Customer_79,South,P915,Cap,Apparel,5,141.17,0.2,564.68,28.7
102468,2025-01-05,CUST0069,Customer_69,East,P865,Pen Set,Stationery,4,336.82,0,1347.28,547.63
102469,2025-05-21,CUST0011,Customer_11,West,P620,Hoodie,Apparel,5,56.89,0,284.45,103.68
